customer_id,preferred_network_gen,data_unlimited_required,voice_unlimited_required,sms_unlimited_required,ott_preference,preferred_carrier_type,contract_discount_ok,current_plan_satisfaction,min_throttle_speed_mbps
CUS002601,LTE,True,True,False,디즈니플러스,MVNO,True,2,2
CUS002602,무관,False,True,True,디즈니플러스,MVNO,False,4,5
CUS002603,무관,True,False,False,없음,MVNO,True,2,2
CUS002604,5G,True,False,False,디즈니플러스,MVNO,True,5,5
CUS002605,LTE,True,True,True,넷플릭스,MNO,True,1,1
CUS002606,5G,False,True,False,넷플릭스,MNO,False,4,5
CUS002607,5G,True,False,False,넷플릭스,MVNO,True,4,10
CUS002608,무관,False,True,True,넷플릭스,MNO,True,5,2
CUS002609,무관,True,False,True,없음,MNO,True,2,10
CUS002610,무관,False,True,True,넷플릭스,MNO,True,4,5
CUS002611,5G,True,False,True,없음,MNO,True,3,2
CUS002612,무관,False,False,False,없음,MNO,True,4,10
CUS002613,무관,True,True,True,없음,MNO,False,1,5
CUS002614,무관,False,False,True,디즈니플러스,MNO,False,4,5
CUS002615,5G,False,False,False,없음,MVNO,False,4,10
CUS002616,5G,False,True,False,넷플릭스,MVNO,True,4,1
CUS002617,5G,True,True,False,넷플릭스,MVNO,True,4,1
CUS002618,무관,True,True,False,넷플릭스,MNO,True,2,1
CUS002619,무관,False,True,False,넷플릭스,MVNO,False,3,1
CUS002620,5G,False,False,True,없음,MNO,False,4,1
CUS002621,LTE,True,True,True,없음,MNO,False,3,1
CUS002622,무관,False,False,False,넷플릭스,MVNO,True,2,1
CUS002623,무관,True,True,False,디즈니플러스,MVNO,True,4,5
CUS002624,5G,True,False,False,디즈니플러스,MNO,True,4,5
CUS002625,5G,True,False,False,없음,MNO,True,5,5
CUS002626,LTE,False,True,True,없음,MVNO,True,4,10
CUS002627,5G,False,False,True,넷플릭스,MVNO,True,5,5
CUS002628,5G,False,True,True,없음,MVNO,False,5,10
CUS002629,무관,False,False,True,디즈니플러스,MNO,False,5,10
CUS002630,LTE,False,True,True,없음,MNO,True,5,5
CUS002631,5G,True,False,False,넷플릭스,MNO,True,4,2
CUS002632,무관,True,True,True,넷플릭스,MVNO,True,4,1
CUS002633,LTE,False,True,False,없음,MVNO,True,3,2
CUS002634,5G,True,True,False,디즈니플러스,MNO,True,1,10
CUS002635,LTE,True,False,False,디즈니플러스,MVNO,False,3,2
CUS002636,5G,True,False,False,없음,MVNO,False,4,5
CUS002637,LTE,True,True,False,넷플릭스,MVNO,True,5,2
CUS002638,무관,False,False,False,넷플릭스,MVNO,False,3,2
CUS002639,5G,False,False,True,넷플릭스,MVNO,True,1,2
CUS002640,무관,False,True,False,없음,MVNO,False,4,2
CUS002641,LTE,True,False,False,없음,MNO,True,5,5
CUS002642,5G,False,False,False,넷플릭스,MNO,True,4,10
CUS002643,LTE,False,True,False,디즈니플러스,MNO,True,3,10
CUS002644,무관,False,False,True,넷플릭스,MNO,False,3,1
CUS002645,LTE,True,True,False,디즈니플러스,MVNO,True,2,10
CUS002646,LTE,False,True,False,없음,MNO,True,4,2
CUS002647,5G,False,True,False,없음,MVNO,False,2,2
CUS002648,LTE,True,False,False,디즈니플러스,MVNO,False,4,10
CUS002649,LTE,False,False,False,디즈니플러스,MVNO,True,3,1
CUS002650,무관,False,True,False,디즈니플러스,MNO,False,5,5
CUS002651,LTE,False,True,True,넷플릭스,MVNO,True,2,1
CUS002652,5G,True,False,False,넷플릭스,MVNO,True,4,5
CUS002653,LTE,False,False,False,넷플릭스,MNO,True,5,10
CUS002654,무관,False,False,True,넷플릭스,MVNO,True,3,1
CUS002655,5G,True,False,False,디즈니플러스,MVNO,True,4,10
CUS002656,무관,False,True,True,없음,MNO,True,4,2
CUS002657,LTE,True,False,True,없음,MNO,True,5,2
CUS002658,5G,False,True,False,넷플릭스,MVNO,False,1,2
CUS002659,무관,True,False,False,넷플릭스,MNO,True,3,10
CUS002660,5G,False,False,True,넷플릭스,MNO,True,4,10
CUS002661,5G,False,False,False,없음,MNO,True,4,2
CUS002662,5G,False,False,False,넷플릭스,MVNO,True,5,2
CUS002663,무관,False,False,False,디즈니플러스,MVNO,True,2,5
CUS002664,LTE,False,False,False,없음,MNO,False,4,10
CUS002665,5G,False,True,False,없음,MVNO,True,5,10
CUS002666,무관,False,True,False,넷플릭스,MNO,True,2,2
CUS002667,LTE,False,True,False,없음,MVNO,True,2,1
CUS002668,무관,True,False,False,없음,MNO,False,5,1
CUS002669,5G,False,True,False,없음,MVNO,True,2,5
CUS002670,LTE,False,True,True,디즈니플러스,MVNO,False,5,10
CUS002671,LTE,False,False,False,넷플릭스,MNO,True,5,10
CUS002672,LTE,True,True,False,디즈니플러스,MVNO,False,3,10
CUS002673,5G,True,True,False,넷플릭스,MVNO,False,4,5
CUS002674,5G,True,True,False,없음,MNO,True,4,5
CUS002675,무관,False,True,False,없음,MVNO,True,5,2
CUS002676,LTE,False,True,False,없음,MNO,False,4,1
CUS002677,무관,False,True,False,없음,MVNO,True,5,10
CUS002678,5G,False,False,True,디즈니플러스,MVNO,False,2,2
CUS002679,LTE,True,True,False,없음,MVNO,False,3,5
CUS002680,무관,False,True,True,없음,MVNO,True,4,2
CUS002681,LTE,True,False,True,없음,MNO,True,3,10
CUS002682,LTE,True,True,False,디즈니플러스,MNO,False,4,10
CUS002683,LTE,False,True,True,디즈니플러스,MVNO,False,4,1
CUS002684,5G,False,True,True,넷플릭스,MNO,True,4,2
CUS002685,5G,True,True,False,없음,MVNO,True,5,10
CUS002686,LTE,False,False,False,넷플릭스,MNO,True,5,2
CUS002687,무관,True,True,True,디즈니플러스,MNO,True,2,5
CUS002688,LTE,False,False,False,넷플릭스,MVNO,False,4,2
CUS002689,5G,False,True,False,넷플릭스,MVNO,False,4,10
CUS002690,5G,False,True,False,디즈니플러스,MNO,False,3,2
CUS002691,LTE,False,False,True,넷플릭스,MNO,True,4,2
CUS002692,LTE,False,True,True,넷플릭스,MVNO,False,3,5
CUS002693,LTE,False,False,True,디즈니플러스,MVNO,True,4,5
CUS002694,5G,False,True,False,넷플릭스,MNO,True,4,1
CUS002695,무관,False,False,False,없음,MVNO,False,2,2
CUS002696,5G,True,True,True,없음,MNO,False,3,5
CUS002697,LTE,False,True,True,없음,MVNO,False,1,5
CUS002698,LTE,True,True,True,없음,MVNO,True,5,5
CUS002699,무관,True,True,False,넷플릭스,MNO,False,5,10
CUS002700,LTE,False,True,True,넷플릭스,MVNO,True,4,1
CUS002701,5G,False,True,True,넷플릭스,MNO,True,3,5
CUS002702,LTE,True,True,False,넷플릭스,MVNO,True,3,10
CUS002703,무관,False,False,False,넷플릭스,MNO,True,2,10
CUS002704,5G,False,False,False,디즈니플러스,MVNO,True,4,1
CUS002705,무관,True,True,False,넷플릭스,MVNO,True,5,10
CUS002706,LTE,False,False,True,넷플릭스,MVNO,True,5,1
CUS002707,5G,False,True,True,디즈니플러스,MVNO,False,2,10
CUS002708,5G,True,False,False,없음,MVNO,True,5,5
CUS002709,LTE,False,False,False,넷플릭스,MVNO,True,3,1
CUS002710,LTE,False,False,True,넷플릭스,MNO,True,2,10
CUS002711,무관,False,True,False,없음,MVNO,True,2,10
CUS002712,5G,False,True,False,디즈니플러스,MVNO,True,2,2
CUS002713,무관,True,True,True,넷플릭스,MVNO,True,4,1
CUS002714,5G,False,True,False,넷플릭스,MVNO,True,4,2
CUS002715,5G,False,True,False,디즈니플러스,MVNO,True,1,1
CUS002716,무관,True,True,False,넷플릭스,MVNO,False,4,10
CUS002717,5G,False,False,False,넷플릭스,MNO,False,4,1
CUS002718,LTE,False,True,True,없음,MVNO,True,2,10
CUS002719,5G,False,False,False,넷플릭스,MVNO,False,5,1
CUS002720,무관,True,False,True,없음,MVNO,True,3,5
CUS002721,LTE,True,True,True,디즈니플러스,MVNO,False,3,2
CUS002722,5G,True,False,True,넷플릭스,MVNO,True,2,5
CUS002723,5G,True,True,False,넷플릭스,MVNO,True,5,1
CUS002724,LTE,False,True,True,없음,MNO,True,3,2
CUS002725,LTE,True,True,False,넷플릭스,MVNO,True,4,2
CUS002726,무관,False,True,False,디즈니플러스,MVNO,True,3,2
CUS002727,무관,True,True,True,디즈니플러스,MVNO,False,4,10
CUS002728,무관,False,False,True,넷플릭스,MNO,True,4,1
CUS002729,무관,False,True,False,없음,MNO,True,1,2
CUS002730,5G,False,True,True,넷플릭스,MVNO,False,3,10
CUS002731,5G,True,True,False,넷플릭스,MVNO,True,4,5
CUS002732,LTE,False,True,False,디즈니플러스,MNO,True,4,5
CUS002733,LTE,False,False,True,넷플릭스,MNO,True,1,10
CUS002734,5G,True,True,True,없음,MVNO,True,3,5
CUS002735,5G,True,False,False,없음,MVNO,True,5,5
CUS002736,5G,False,False,False,없음,MNO,True,4,2
CUS002737,5G,True,True,True,디즈니플러스,MNO,True,3,10
CUS002738,5G,False,False,False,넷플릭스,MVNO,True,3,10
CUS002739,무관,False,False,True,디즈니플러스,MVNO,True,2,10
CUS002740,무관,False,False,True,넷플릭스,MVNO,True,3,2
CUS002741,무관,True,True,False,넷플릭스,MVNO,True,2,2
CUS002742,무관,True,False,True,없음,MVNO,False,3,2
CUS002743,LTE,False,False,False,넷플릭스,MNO,True,3,1
CUS002744,무관,False,False,False,디즈니플러스,MVNO,False,4,2
CUS002745,LTE,False,False,False,디즈니플러스,MVNO,True,3,5
CUS002746,LTE,False,True,True,디즈니플러스,MVNO,True,4,10
CUS002747,LTE,True,False,False,디즈니플러스,MVNO,True,4,10
CUS002748,무관,False,False,False,없음,MVNO,False,4,2
CUS002749,무관,False,True,False,없음,MNO,True,3,1
CUS002750,무관,False,True,False,없음,MVNO,True,2,1
CUS002751,LTE,False,True,True,없음,MNO,True,4,2
CUS002752,LTE,False,False,False,넷플릭스,MVNO,True,3,5
CUS002753,5G,False,True,True,넷플릭스,MVNO,False,3,10
CUS002754,5G,False,True,False,넷플릭스,MNO,True,3,10
CUS002755,무관,False,False,False,없음,MVNO,True,2,1
CUS002756,무관,True,True,True,없음,MNO,True,4,10
CUS002757,무관,True,True,False,없음,MNO,False,5,1
CUS002758,5G,False,True,True,디즈니플러스,MVNO,True,3,1
CUS002759,무관,False,False,False,디즈니플러스,MNO,True,2,10
CUS002760,무관,False,False,True,디즈니플러스,MVNO,False,3,1
CUS002761,5G,False,False,True,없음,MNO,True,4,2
CUS002762,LTE,False,False,False,디즈니플러스,MVNO,True,1,5
CUS002763,LTE,True,False,False,디즈니플러스,MVNO,True,3,2
CUS002764,무관,False,True,False,없음,MVNO,False,4,10
CUS002765,LTE,False,False,False,넷플릭스,MVNO,True,4,1
CUS002766,5G,False,True,True,넷플릭스,MVNO,True,3,5
CUS002767,5G,False,False,False,넷플릭스,MNO,True,3,10
CUS002768,무관,False,True,False,넷플릭스,MVNO,False,1,10
CUS002769,LTE,False,False,False,없음,MVNO,True,4,2
CUS002770,5G,False,True,True,없음,MNO,False,3,2
CUS002771,5G,True,True,False,넷플릭스,MVNO,True,3,1
CUS002772,무관,False,True,False,디즈니플러스,MVNO,False,3,2
CUS002773,5G,False,False,False,디즈니플러스,MNO,True,5,1
CUS002774,무관,True,True,True,없음,MNO,True,2,10
CUS002775,무관,False,False,False,넷플릭스,MVNO,False,5,10
CUS002776,LTE,True,True,False,없음,MVNO,True,2,2
CUS002777,5G,False,True,False,디즈니플러스,MNO,True,4,10
CUS002778,무관,True,True,False,없음,MVNO,True,4,2
CUS002779,LTE,True,True,False,넷플릭스,MVNO,True,3,10
CUS002780,LTE,True,False,True,디즈니플러스,MNO,False,5,2
CUS002781,5G,False,True,False,넷플릭스,MVNO,False,5,10
CUS002782,5G,True,False,True,없음,MNO,True,3,5
CUS002783,LTE,False,False,False,디즈니플러스,MNO,False,3,5
CUS002784,LTE,False,True,True,디즈니플러스,MVNO,True,4,2
CUS002785,5G,True,True,False,디즈니플러스,MNO,True,1,1
CUS002786,무관,True,True,False,디즈니플러스,MVNO,False,3,2
CUS002787,무관,False,True,False,없음,MVNO,True,4,5
CUS002788,LTE,True,False,True,넷플릭스,MVNO,False,2,5
CUS002789,5G,True,False,False,넷플릭스,MVNO,False,4,10
CUS002790,무관,False,True,True,디즈니플러스,MVNO,False,2,1
CUS002791,LTE,False,False,True,넷플릭스,MNO,True,3,10
CUS002792,LTE,False,False,False,없음,MVNO,False,1,10
CUS002793,LTE,False,False,False,없음,MVNO,False,1,10
CUS002794,LTE,True,True,False,넷플릭스,MVNO,True,4,2
CUS002795,무관,False,True,False,넷플릭스,MNO,True,2,2
CUS002796,LTE,True,False,False,넷플릭스,MVNO,True,3,5
CUS002797,5G,False,True,False,없음,MNO,True,2,5
CUS002798,5G,False,True,False,없음,MVNO,True,2,10
CUS002799,LTE,True,True,True,디즈니플러스,MVNO,True,4,1
CUS002800,5G,False,True,False,넷플릭스,MVNO,True,2,10
CUS002801,LTE,True,True,True,없음,MVNO,False,3,2
CUS002802,무관,False,False,False,없음,MVNO,True,3,1
CUS002803,5G,False,True,False,없음,MNO,False,3,1
CUS002804,LTE,False,False,True,없음,MVNO,False,5,10
CUS002805,무관,True,False,False,없음,MVNO,False,3,1
CUS002806,LTE,True,True,True,디즈니플러스,MVNO,True,2,5
CUS002807,LTE,False,False,False,없음,MNO,True,3,2
CUS002808,5G,False,False,False,없음,MNO,True,5,10
CUS002809,LTE,False,False,False,넷플릭스,MNO,True,4,10
CUS002810,LTE,True,True,False,없음,MNO,True,4,2
CUS002811,5G,True,True,False,디즈니플러스,MVNO,True,2,10
CUS002812,LTE,True,False,False,디즈니플러스,MNO,False,3,2
CUS002813,5G,True,False,True,없음,MVNO,False,4,10
CUS002814,5G,False,True,True,없음,MNO,False,3,1
CUS002815,5G,True,False,False,디즈니플러스,MNO,True,3,10
CUS002816,5G,True,False,True,디즈니플러스,MVNO,True,4,5
CUS002817,무관,False,True,True,넷플릭스,MNO,False,4,2
CUS002818,무관,False,True,False,없음,MNO,False,2,1
CUS002819,무관,False,False,True,디즈니플러스,MVNO,True,2,5
CUS002820,5G,False,False,False,넷플릭스,MVNO,True,1,10
CUS002821,5G,False,False,False,넷플릭스,MVNO,True,4,1
CUS002822,5G,False,False,False,디즈니플러스,MVNO,True,2,10
CUS002823,LTE,False,True,False,디즈니플러스,MNO,True,2,5
CUS002824,5G,False,True,False,디즈니플러스,MVNO,True,4,10
CUS002825,5G,True,False,True,없음,MNO,True,5,1
CUS002826,5G,True,False,True,넷플릭스,MVNO,True,3,10
CUS002827,5G,True,False,False,디즈니플러스,MVNO,True,3,1
CUS002828,LTE,True,False,False,없음,MVNO,True,4,10
CUS002829,무관,True,False,False,없음,MVNO,True,3,1
CUS002830,무관,False,True,False,디즈니플러스,MVNO,True,3,1
CUS002831,5G,False,False,True,없음,MNO,True,5,2
CUS002832,5G,True,True,False,없음,MVNO,True,3,5
CUS002833,5G,False,False,False,넷플릭스,MVNO,True,4,5
CUS002834,LTE,True,False,True,없음,MVNO,True,5,1
CUS002835,5G,True,True,True,디즈니플러스,MNO,True,4,1
CUS002836,무관,True,True,True,없음,MVNO,True,3,1
CUS002837,5G,False,True,True,넷플릭스,MNO,True,4,2
CUS002838,5G,True,True,True,없음,MNO,True,4,1
CUS002839,LTE,False,True,False,디즈니플러스,MNO,True,4,10
CUS002840,LTE,True,True,False,디즈니플러스,MNO,True,4,2
CUS002841,무관,True,False,False,없음,MVNO,True,3,5
CUS002842,LTE,True,True,False,없음,MVNO,False,3,2
CUS002843,5G,False,False,False,없음,MVNO,False,4,1
CUS002844,5G,True,True,False,넷플릭스,MVNO,True,4,10
CUS002845,무관,False,True,False,디즈니플러스,MNO,False,3,5
CUS002846,무관,False,False,True,없음,MVNO,False,3,2
CUS002847,무관,True,True,False,없음,MVNO,True,5,2
CUS002848,무관,True,True,False,없음,MNO,True,1,10
CUS002849,무관,True,True,True,디즈니플러스,MVNO,False,3,5
CUS002850,무관,False,True,True,넷플릭스,MVNO,False,2,5
CUS002851,LTE,True,True,False,디즈니플러스,MVNO,False,3,10
CUS002852,LTE,False,False,False,넷플릭스,MNO,True,4,2
CUS002853,LTE,False,False,False,디즈니플러스,MNO,False,4,10
CUS002854,5G,False,False,True,디즈니플러스,MVNO,True,3,10
CUS002855,5G,True,False,True,디즈니플러스,MVNO,True,4,5
CUS002856,5G,True,False,True,디즈니플러스,MVNO,True,4,1
CUS002857,5G,False,False,False,없음,MVNO,False,2,5
CUS002858,LTE,False,False,False,디즈니플러스,MNO,True,3,10
CUS002859,무관,True,False,False,넷플릭스,MVNO,False,4,1
CUS002860,LTE,True,False,False,없음,MVNO,False,3,1
CUS002861,무관,True,False,False,디즈니플러스,MVNO,True,2,1
CUS002862,LTE,True,True,False,없음,MVNO,True,1,10
CUS002863,LTE,False,True,False,없음,MNO,True,3,2
CUS002864,5G,False,True,False,넷플릭스,MVNO,False,3,2
CUS002865,5G,True,False,False,없음,MVNO,True,3,2
CUS002866,무관,False,False,False,넷플릭스,MVNO,False,3,2
CUS002867,무관,False,True,False,없음,MNO,True,3,10
CUS002868,LTE,False,True,False,디즈니플러스,MNO,False,5,2
CUS002869,무관,True,False,False,넷플릭스,MVNO,False,4,1
CUS002870,LTE,False,True,True,디즈니플러스,MVNO,True,3,10
CUS002871,5G,False,True,False,없음,MVNO,False,4,5
CUS002872,무관,False,True,False,없음,MVNO,True,3,5
CUS002873,5G,False,True,False,없음,MVNO,True,1,5
CUS002874,LTE,False,True,False,없음,MNO,True,2,1
CUS002875,5G,False,True,False,없음,MNO,False,2,10
CUS002876,5G,False,False,False,없음,MNO,True,1,5
CUS002877,LTE,False,False,True,디즈니플러스,MNO,True,4,1
CUS002878,LTE,False,False,False,없음,MNO,True,4,5
CUS002879,무관,False,False,True,없음,MVNO,False,3,5
CUS002880,5G,False,True,False,없음,MNO,True,1,10
CUS002881,무관,False,True,False,디즈니플러스,MVNO,True,3,1
CUS002882,5G,True,True,False,없음,MNO,True,5,10
CUS002883,5G,True,False,False,없음,MNO,True,2,5
CUS002884,5G,True,True,False,없음,MNO,True,5,5
CUS002885,5G,False,False,True,없음,MVNO,False,5,2
CUS002886,무관,False,True,False,없음,MVNO,True,2,1
CUS002887,LTE,False,False,False,넷플릭스,MVNO,True,5,10
CUS002888,5G,False,False,True,없음,MVNO,False,3,10
CUS002889,LTE,False,True,False,없음,MNO,True,1,1
CUS002890,LTE,False,True,False,없음,MVNO,True,4,1
CUS002891,무관,False,False,False,디즈니플러스,MVNO,True,3,10
CUS002892,5G,False,True,False,없음,MVNO,False,4,10
CUS002893,LTE,False,True,False,없음,MVNO,False,3,1
CUS002894,5G,False,False,False,없음,MVNO,True,4,5
CUS002895,무관,False,False,False,없음,MNO,True,4,2
CUS002896,무관,False,True,False,없음,MVNO,True,1,2
CUS002897,LTE,False,True,False,없음,MNO,False,4,10
CUS002898,5G,False,True,False,없음,MVNO,False,2,1
CUS002899,5G,False,True,False,없음,MVNO,True,1,2
CUS002900,5G,False,True,False,없음,MNO,True,3,2
CUS002901,무관,False,True,False,없음,MNO,True,5,5
CUS002902,5G,False,True,False,없음,MNO,True,1,2
CUS002903,5G,False,False,False,없음,MVNO,True,5,1
CUS002904,5G,False,True,False,없음,MVNO,False,4,2
CUS002905,5G,False,False,False,넷플릭스,MNO,True,4,10
CUS002906,무관,False,True,False,디즈니플러스,MNO,True,1,1
CUS002907,무관,False,True,False,없음,MVNO,True,4,10
CUS002908,무관,False,True,True,없음,MVNO,True,2,2
CUS002909,5G,False,False,False,없음,MVNO,True,3,10
CUS002910,LTE,True,True,False,없음,MNO,True,3,5
CUS002911,LTE,True,True,False,디즈니플러스,MNO,True,3,5
CUS002912,무관,False,True,True,없음,MNO,False,5,2
CUS002913,LTE,False,True,True,없음,MNO,True,3,2
CUS002914,5G,False,False,False,없음,MVNO,False,5,1
CUS002915,무관,True,True,False,없음,MNO,False,2,2
CUS002916,LTE,False,False,False,없음,MNO,True,3,10
CUS002917,무관,False,True,False,없음,MNO,False,4,10
CUS002918,무관,False,True,True,없음,MVNO,True,5,5
CUS002919,LTE,False,False,False,없음,MNO,True,3,1
CUS002920,5G,False,False,False,없음,MVNO,True,4,2
CUS002921,5G,False,True,False,없음,MNO,True,4,1
CUS002922,5G,False,False,True,없음,MNO,True,3,1
CUS002923,LTE,False,True,False,없음,MNO,True,2,5
CUS002924,5G,False,True,True,없음,MVNO,True,3,10
CUS002925,5G,False,True,False,없음,MNO,True,3,5
CUS002926,5G,False,False,False,없음,MNO,False,5,1
CUS002927,5G,False,True,False,없음,MNO,True,2,5
CUS002928,5G,False,True,False,없음,MNO,False,3,5
CUS002929,LTE,False,False,False,없음,MNO,False,5,5
CUS002930,LTE,False,True,True,없음,MVNO,True,4,5
CUS002931,LTE,False,True,True,없음,MNO,True,4,1
CUS002932,5G,False,True,False,없음,MNO,True,4,2
CUS002933,5G,False,True,False,없음,MNO,True,4,5
CUS002934,무관,False,False,False,없음,MVNO,True,4,1
CUS002935,무관,False,True,False,없음,MVNO,True,2,10
CUS002936,무관,False,True,True,없음,MNO,True,4,2
CUS002937,무관,False,False,True,없음,MNO,False,1,2
CUS002938,5G,False,False,False,없음,MNO,False,1,10
CUS002939,무관,False,False,True,없음,MNO,False,3,5
CUS002940,5G,False,True,True,없음,MVNO,True,4,10
CUS002941,LTE,False,False,True,디즈니플러스,MNO,True,2,5
CUS002942,5G,False,False,False,없음,MNO,True,4,2
CUS002943,무관,False,False,False,없음,MNO,True,4,1
CUS002944,무관,False,True,False,없음,MNO,True,5,1
CUS002945,5G,False,True,False,없음,MNO,True,4,5
CUS002946,LTE,False,True,False,넷플릭스,MVNO,False,3,2
CUS002947,무관,False,False,False,없음,MVNO,True,4,5
CUS002948,5G,False,True,True,없음,MNO,True,5,2
CUS002949,LTE,False,False,False,없음,MNO,True,5,10
CUS002950,무관,False,False,False,넷플릭스,MNO,True,1,10
CUS002951,5G,False,False,False,없음,MVNO,False,4,10
CUS002952,LTE,False,True,False,없음,MVNO,True,1,1
CUS002953,무관,False,True,True,없음,MVNO,True,4,2
CUS002954,무관,False,False,False,없음,MVNO,True,5,2
CUS002955,LTE,False,False,True,넷플릭스,MVNO,True,5,1
CUS002956,무관,False,True,False,없음,MNO,True,3,2
CUS002957,무관,False,True,False,디즈니플러스,MNO,True,2,5
CUS002958,LTE,False,True,True,없음,MNO,True,3,1
CUS002959,무관,False,True,False,없음,MNO,True,5,2
CUS002960,LTE,False,True,False,없음,MNO,True,4,2
CUS002961,무관,False,True,False,없음,MNO,True,3,10
CUS002962,LTE,False,False,False,없음,MVNO,True,4,2
CUS002963,5G,False,False,False,없음,MNO,True,4,5
CUS002964,무관,False,False,False,없음,MNO,True,3,2
CUS002965,LTE,False,True,False,없음,MNO,True,1,1
CUS002966,무관,False,False,True,넷플릭스,MNO,True,1,1
CUS002967,무관,False,False,True,없음,MVNO,False,3,10
CUS002968,무관,False,True,False,없음,MVNO,True,3,1
CUS002969,LTE,False,False,False,디즈니플러스,MNO,True,3,1
CUS002970,LTE,False,True,False,없음,MNO,True,3,2
CUS002971,5G,False,True,True,없음,MNO,False,3,1
CUS002972,5G,False,False,False,없음,MNO,True,5,1
CUS002973,무관,False,False,False,없음,MVNO,False,1,2
CUS002974,5G,True,False,False,없음,MNO,True,3,10
CUS002975,LTE,False,True,True,없음,MVNO,True,4,10
CUS002976,무관,False,True,True,없음,MNO,False,4,10
CUS002977,무관,False,True,False,없음,MNO,False,4,5
CUS002978,5G,False,False,False,없음,MVNO,True,5,1
CUS002979,LTE,False,False,True,없음,MVNO,True,3,10
CUS002980,무관,False,False,True,없음,MNO,False,1,10
CUS002981,LTE,False,False,False,넷플릭스,MVNO,False,3,1
CUS002982,LTE,False,True,False,넷플릭스,MNO,True,4,2
CUS002983,무관,False,True,True,없음,MNO,True,4,5
CUS002984,LTE,False,False,True,없음,MVNO,True,2,10
CUS002985,무관,False,True,True,없음,MVNO,True,3,5
CUS002986,LTE,False,False,False,없음,MNO,True,3,2
CUS002987,5G,False,True,False,넷플릭스,MNO,True,3,10
CUS002988,5G,False,True,False,없음,MVNO,True,5,10
CUS002989,LTE,False,False,False,없음,MVNO,True,4,10
CUS002990,5G,False,True,False,없음,MNO,True,5,1
CUS002991,5G,False,False,True,없음,MVNO,False,2,10
CUS002992,LTE,False,True,False,디즈니플러스,MNO,False,3,2
CUS002993,5G,False,False,True,넷플릭스,MVNO,True,3,1
CUS002994,5G,False,True,False,없음,MNO,True,2,1
CUS002995,5G,False,False,False,디즈니플러스,MVNO,True,4,1
CUS002996,LTE,False,False,True,없음,MVNO,True,3,5
CUS002997,5G,False,True,False,없음,MNO,False,4,5
CUS002998,무관,False,False,False,없음,MNO,False,4,1
CUS002999,LTE,False,False,False,없음,MVNO,True,5,10
CUS003000,무관,False,False,False,없음,MNO,True,1,5
CUS003001,LTE,False,True,True,없음,MVNO,True,5,10
CUS003002,무관,False,False,False,없음,MVNO,True,4,1
CUS003003,5G,False,True,False,없음,MNO,True,3,1
CUS003004,무관,False,True,False,디즈니플러스,MNO,True,3,2
CUS003005,5G,False,False,False,없음,MNO,True,4,5
CUS003006,5G,False,True,True,없음,MNO,True,2,5
CUS003007,5G,False,True,False,없음,MNO,True,3,1
CUS003008,무관,False,False,False,없음,MVNO,True,4,5
CUS003009,무관,False,True,False,없음,MVNO,True,5,10
CUS003010,LTE,True,True,True,없음,MVNO,True,4,2
CUS003011,무관,False,True,False,없음,MNO,False,5,2
CUS003012,LTE,False,False,True,없음,MVNO,False,4,2
CUS003013,LTE,True,False,False,없음,MVNO,True,4,2
CUS003014,LTE,False,True,False,없음,MNO,True,4,10
CUS003015,무관,False,True,False,없음,MNO,True,4,2
CUS003016,LTE,False,True,False,없음,MVNO,True,2,2
CUS003017,무관,False,True,False,없음,MVNO,False,4,10
CUS003018,LTE,False,True,False,없음,MNO,True,3,5
CUS003019,LTE,False,False,False,디즈니플러스,MVNO,True,4,1
CUS003020,LTE,False,True,False,없음,MVNO,True,4,5
CUS003021,무관,False,True,False,없음,MVNO,True,3,2
CUS003022,무관,False,False,False,없음,MVNO,True,2,5
CUS003023,5G,False,True,False,없음,MNO,True,4,10
CUS003024,무관,False,True,False,없음,MVNO,True,2,1
CUS003025,무관,False,True,False,없음,MNO,False,4,1
CUS003026,LTE,False,False,False,없음,MVNO,True,2,2
CUS003027,무관,False,False,True,없음,MNO,False,5,1
CUS003028,5G,False,True,False,없음,MVNO,False,3,1
CUS003029,LTE,False,True,True,없음,MNO,False,3,1
CUS003030,LTE,False,False,False,없음,MNO,True,4,2
CUS003031,5G,False,False,False,없음,MNO,False,3,1
CUS003032,5G,False,True,False,없음,MNO,False,4,1
CUS003033,무관,False,False,False,없음,MNO,True,5,2
CUS003034,5G,False,False,False,없음,MNO,True,3,5
CUS003035,5G,False,False,False,없음,MNO,True,2,2
CUS003036,5G,False,False,False,없음,MVNO,False,3,1
CUS003037,5G,False,True,False,없음,MNO,False,5,10
CUS003038,LTE,False,True,True,없음,MNO,True,3,2
CUS003039,무관,False,True,True,없음,MNO,True,3,2
CUS003040,5G,False,True,False,없음,MNO,False,3,2
CUS003041,5G,False,True,False,없음,MVNO,False,5,2
CUS003042,5G,False,False,False,없음,MNO,False,4,5
CUS003043,무관,False,True,True,없음,MNO,False,3,1
CUS003044,5G,False,True,False,디즈니플러스,MVNO,True,2,1
CUS003045,LTE,False,False,False,없음,MVNO,False,4,1
CUS003046,5G,False,False,False,없음,MVNO,False,3,2
CUS003047,LTE,False,True,True,넷플릭스,MNO,True,4,5
CUS003048,5G,False,False,False,없음,MVNO,False,4,10
CUS003049,5G,False,True,False,없음,MVNO,True,4,1
CUS003050,LTE,False,True,False,없음,MVNO,False,3,5
CUS003051,무관,False,False,False,없음,MVNO,True,4,2
