customer_id,usage_month,data_usage_gb,voice_usage_min,sms_usage_count,tethering_usage_gb
CUS002688,2026-05,14.0,101,117,6.3
CUS002688,2026-06,16.7,120,140,7.5
CUS002688,2026-07,15.7,113,131,7.0
CUS002689,2026-05,28.2,597,252,3.3
CUS002689,2026-06,26.1,552,233,3.0
CUS002689,2026-07,37.3,788,332,4.3
CUS002690,2026-05,35.3,2218,345,7.0
CUS002690,2026-06,24.2,1522,237,4.8
CUS002690,2026-07,26.0,1632,254,5.1
CUS002691,2026-05,18.1,309,127,3.0
CUS002691,2026-06,15.8,268,110,2.6
CUS002691,2026-07,18.4,313,128,3.0
CUS002692,2026-05,22.4,168,54,4.6
CUS002692,2026-06,31.5,236,76,6.5
CUS002692,2026-07,22.8,171,55,4.7
CUS002693,2026-05,11.3,303,84,2.9
CUS002693,2026-06,10.5,282,78,2.7
CUS002693,2026-07,16.2,434,120,4.2
CUS002694,2026-05,1.2,516,203,2.3
CUS002694,2026-06,1.2,525,206,2.4
CUS002694,2026-07,1.7,729,287,3.3
CUS002695,2026-05,21.7,323,67,5.8
CUS002695,2026-06,21.3,317,66,5.7
CUS002695,2026-07,18.1,269,56,4.8
CUS002696,2026-05,30.6,821,94,6.0
CUS002696,2026-06,39.2,1052,120,7.7
CUS002696,2026-07,26.7,715,82,5.3
CUS002697,2026-05,22.5,327,110,6.0
CUS002697,2026-06,22.7,330,112,6.1
CUS002697,2026-07,24.3,353,119,6.5
CUS002698,2026-05,143.9,965,273,39.3
CUS002698,2026-06,178.3,1195,338,48.7
CUS002698,2026-07,230.5,1545,437,63.0
CUS002699,2026-05,122.1,425,223,39.8
CUS002699,2026-06,159.1,553,290,51.8
CUS002699,2026-07,167.3,582,305,54.5
CUS002700,2026-05,5.6,805,216,2.1
CUS002700,2026-06,6.9,986,264,2.6
CUS002700,2026-07,5.9,851,228,2.2
CUS002701,2026-05,4.5,1301,170,2.8
CUS002701,2026-06,3.3,934,122,2.0
CUS002701,2026-07,3.8,1080,141,2.3
CUS002702,2026-05,9.8,240,75,6.3
CUS002702,2026-06,12.8,314,98,8.2
CUS002702,2026-07,11.4,279,88,7.3
CUS002703,2026-05,13.8,244,50,1.8
CUS002703,2026-06,14.2,252,52,1.9
CUS002703,2026-07,10.5,186,38,1.4
CUS002704,2026-05,21.2,418,176,8.1
CUS002704,2026-06,19.7,389,164,7.5
CUS002704,2026-07,14.4,285,120,5.5
CUS002705,2026-05,56.5,1719,419,51.1
CUS002705,2026-06,68.9,2096,511,62.4
CUS002705,2026-07,60.9,1853,452,55.1
CUS002706,2026-05,13.3,197,63,6.4
CUS002706,2026-06,13.9,206,66,6.7
CUS002706,2026-07,14.1,209,66,6.8
CUS002707,2026-05,1.2,1465,181,0.4
CUS002707,2026-06,0.9,1090,135,0.3
CUS002707,2026-07,1.2,1429,177,0.4
CUS002708,2026-05,95.4,295,61,10.4
CUS002708,2026-06,87.1,270,56,9.5
CUS002708,2026-07,82.4,255,53,9.0
CUS002709,2026-05,7.8,196,82,0.3
CUS002709,2026-06,8.5,213,89,0.3
CUS002709,2026-07,7.0,176,74,0.2
CUS002710,2026-05,29.7,304,22,7.5
CUS002710,2026-06,32.8,335,25,8.3
CUS002710,2026-07,27.0,277,20,6.9
CUS002711,2026-05,17.2,179,67,4.1
CUS002711,2026-06,30.7,177,66,7.3
CUS002711,2026-07,22.6,235,88,5.3
CUS002712,2026-05,5.2,1376,182,0.1
CUS002712,2026-06,5.2,1368,181,0.1
CUS002712,2026-07,3.6,959,127,0.1
CUS002713,2026-05,137.5,246,95,9.1
CUS002713,2026-06,131.3,235,91,8.7
CUS002713,2026-07,133.7,240,92,8.9
CUS002714,2026-05,10.9,291,50,4.9
CUS002714,2026-06,12.0,323,55,5.4
CUS002714,2026-07,11.9,318,55,5.4
CUS002715,2026-05,14.7,1581,227,6.1
CUS002715,2026-06,16.9,1813,260,7.0
CUS002715,2026-07,13.4,1442,207,5.6
CUS002716,2026-05,109.9,724,328,82.3
CUS002716,2026-06,73.9,487,221,55.3
CUS002716,2026-07,87.8,578,262,65.7
CUS002717,2026-05,16.7,241,48,5.0
CUS002717,2026-06,18.6,268,53,5.6
CUS002717,2026-07,15.3,222,44,4.6
CUS002718,2026-05,28.2,256,29,6.1
CUS002718,2026-06,36.3,329,37,7.9
CUS002718,2026-07,29.3,265,30,6.4
CUS002719,2026-05,25.5,377,156,4.2
CUS002719,2026-06,11.2,297,123,1.8
CUS002719,2026-07,15.6,416,172,2.6
CUS002720,2026-05,57.4,1300,338,25.7
CUS002720,2026-06,80.5,1822,473,36.1
CUS002720,2026-07,76.9,1741,452,34.5
CUS002721,2026-05,169.1,1270,199,31.4
CUS002721,2026-06,363.0,1514,237,67.3
CUS002721,2026-07,188.9,1418,222,35.0
CUS002722,2026-05,69.4,288,19,25.0
CUS002722,2026-06,98.2,407,27,35.3
CUS002722,2026-07,81.9,340,22,29.5
CUS002723,2026-05,142.4,283,21,8.3
CUS002723,2026-06,132.8,264,19,7.7
CUS002723,2026-07,118.2,235,17,6.9
CUS002724,2026-05,17.5,1341,36,4.7
CUS002724,2026-06,13.7,1050,28,3.6
CUS002724,2026-07,33.7,1435,38,9.0
CUS002725,2026-05,102.0,1043,124,42.4
CUS002725,2026-06,131.6,1344,160,54.7
CUS002725,2026-07,106.4,1087,129,44.2
CUS002726,2026-05,22.3,1241,60,0.7
CUS002726,2026-06,28.3,1573,76,1.0
CUS002726,2026-07,25.7,1428,69,0.9
CUS002727,2026-05,36.0,1848,34,8.6
CUS002727,2026-06,39.4,2021,38,9.4
CUS002727,2026-07,34.1,1747,32,8.1
CUS002728,2026-05,7.7,135,16,2.9
CUS002728,2026-06,8.8,155,18,3.4
CUS002728,2026-07,8.0,141,17,3.1
CUS002729,2026-05,33.7,393,17,7.5
CUS002729,2026-06,34.8,405,17,7.7
CUS002729,2026-07,28.8,336,14,6.4
CUS002730,2026-05,13.6,371,130,2.3
CUS002730,2026-06,13.2,359,126,2.2
CUS002730,2026-07,14.0,381,134,2.3
CUS002731,2026-05,45.9,174,29,4.7
CUS002731,2026-06,47.5,180,31,4.9
CUS002731,2026-07,39.7,150,25,4.1
CUS002732,2026-05,25.5,918,31,7.9
CUS002732,2026-06,26.7,960,32,8.3
CUS002732,2026-07,22.9,825,27,7.1
CUS002733,2026-05,1.7,109,77,1.5
CUS002733,2026-06,1.2,79,56,1.1
CUS002733,2026-07,1.7,109,77,1.5
CUS002734,2026-05,116.1,1043,207,44.7
CUS002734,2026-06,136.8,1228,244,52.6
CUS002734,2026-07,229.0,1142,227,88.2
CUS002735,2026-05,64.4,549,501,37.8
CUS002735,2026-06,53.3,454,414,31.3
CUS002735,2026-07,51.8,441,403,30.4
CUS002736,2026-05,2.0,93,21,1.7
CUS002736,2026-06,2.0,92,20,1.7
CUS002736,2026-07,2.2,99,22,1.8
CUS002737,2026-05,227.6,1329,207,111.7
CUS002737,2026-06,229.3,1339,209,112.5
CUS002737,2026-07,190.4,1111,173,93.4
CUS002738,2026-05,20.2,209,98,6.7
CUS002738,2026-06,22.6,234,110,7.5
CUS002738,2026-07,17.0,176,83,5.6
CUS002739,2026-05,5.0,160,9,0.5
CUS002739,2026-06,10.1,178,10,1.0
CUS002739,2026-07,4.8,152,8,0.5
CUS002740,2026-05,88.3,88,69,11.5
CUS002740,2026-06,125.5,125,98,16.3
CUS002740,2026-07,109.3,108,85,14.2
CUS002741,2026-05,42.8,1212,291,4.5
CUS002741,2026-06,32.9,932,224,3.5
CUS002741,2026-07,45.0,1274,306,4.7
CUS002742,2026-05,83.2,300,55,19.9
CUS002742,2026-06,83.1,300,55,19.9
CUS002742,2026-07,82.9,299,55,19.9
CUS002743,2026-05,28.1,1745,113,1.9
CUS002743,2026-06,33.1,2053,133,2.2
CUS002743,2026-07,34.0,2109,137,2.2
CUS002744,2026-05,55.6,301,132,5.5
CUS002744,2026-06,30.9,301,132,3.1
CUS002744,2026-07,20.4,199,87,2.0
CUS002745,2026-05,6.9,1431,92,0.0
CUS002745,2026-06,7.6,1578,101,0.0
CUS002745,2026-07,9.0,1861,119,0.1
CUS002746,2026-05,36.9,1788,229,8.9
CUS002746,2026-06,28.8,1395,178,6.9
CUS002746,2026-07,33.5,1622,207,8.0
CUS002747,2026-05,77.9,48,38,9.3
CUS002747,2026-06,136.4,47,37,16.2
CUS002747,2026-07,102.5,64,50,12.2
CUS002748,2026-05,22.4,258,32,4.4
CUS002748,2026-06,21.1,244,30,4.1
CUS002748,2026-07,25.0,288,35,4.9
CUS002749,2026-05,17.7,149,38,4.1
CUS002749,2026-06,21.5,181,46,5.0
CUS002749,2026-07,13.3,112,28,3.1
CUS002750,2026-05,8.6,1095,249,2.4
CUS002750,2026-06,8.7,1112,252,2.4
CUS002750,2026-07,9.1,1155,262,2.5
CUS002751,2026-05,85.8,1282,524,78.6
CUS002751,2026-06,86.8,1295,530,79.4
CUS002751,2026-07,70.2,1048,428,64.2
CUS002752,2026-05,89.0,124,49,26.4
CUS002752,2026-06,118.3,165,65,35.0
CUS002752,2026-07,92.9,130,51,27.5
CUS002753,2026-05,43.0,1124,34,10.5
CUS002753,2026-06,30.3,793,24,7.4
CUS002753,2026-07,44.0,1152,35,10.7
CUS002754,2026-05,18.4,1884,322,0.5
CUS002754,2026-06,20.7,2122,363,0.6
CUS002754,2026-07,15.5,1584,271,0.4
CUS002755,2026-05,8.8,203,65,0.8
CUS002755,2026-06,8.7,200,64,0.8
CUS002755,2026-07,7.1,164,53,0.7
CUS002756,2026-05,110.9,1455,210,54.2
CUS002756,2026-06,104.6,1372,198,51.1
CUS002756,2026-07,127.3,1670,241,62.2
CUS002757,2026-05,116.7,1322,56,36.7
CUS002757,2026-06,180.5,2045,87,56.7
CUS002757,2026-07,154.4,1749,74,48.5
CUS002758,2026-05,43.9,1835,334,7.7
CUS002758,2026-06,33.0,1377,250,5.7
CUS002758,2026-07,39.4,1647,300,6.9
CUS002759,2026-05,20.2,424,145,8.6
CUS002759,2026-06,18.7,392,134,8.0
CUS002759,2026-07,15.3,320,110,6.5
CUS002760,2026-05,1.4,86,13,1.2
CUS002760,2026-06,1.6,97,14,1.3
CUS002760,2026-07,1.4,87,13,1.2
CUS002761,2026-05,27.0,170,82,7.2
CUS002761,2026-06,33.3,210,101,8.9
CUS002761,2026-07,27.4,172,83,7.3
CUS002762,2026-05,33.6,475,57,7.8
CUS002762,2026-06,28.2,398,48,6.6
CUS002762,2026-07,31.0,438,53,7.2
CUS002763,2026-05,12.3,223,94,6.1
CUS002763,2026-06,19.3,349,147,9.6
CUS002763,2026-07,16.4,296,125,8.1
CUS002764,2026-05,1.3,1460,323,3.4
CUS002764,2026-06,1.1,1254,277,2.9
CUS002764,2026-07,1.1,1215,268,2.8
CUS002765,2026-05,23.2,170,65,1.9
CUS002765,2026-06,30.3,223,86,2.4
CUS002765,2026-07,23.7,174,67,1.9
CUS002766,2026-05,5.1,72,64,1.1
CUS002766,2026-06,5.7,80,71,1.3
CUS002766,2026-07,4.8,66,59,1.1
CUS002767,2026-05,11.9,299,133,1.7
CUS002767,2026-06,10.9,273,121,1.6
CUS002767,2026-07,12.5,312,139,1.8
CUS002768,2026-05,32.1,2218,273,10.2
CUS002768,2026-06,34.7,2392,294,11.0
CUS002768,2026-07,23.1,1597,196,7.4
CUS002769,2026-05,22.4,417,76,4.7
CUS002769,2026-06,16.4,305,56,3.5
CUS002769,2026-07,18.2,339,62,3.8
CUS002770,2026-05,5.6,894,67,2.7
CUS002770,2026-06,5.6,896,67,2.7
CUS002770,2026-07,5.7,910,68,2.8
CUS002771,2026-05,9.6,841,40,5.2
CUS002771,2026-06,12.7,1110,53,6.9
CUS002771,2026-07,12.7,1113,53,6.9
CUS002772,2026-05,13.0,1529,119,3.7
CUS002772,2026-06,14.0,1650,129,4.0
CUS002772,2026-07,16.9,1987,155,4.8
CUS002773,2026-05,21.8,330,90,2.7
CUS002773,2026-06,16.5,249,68,2.0
CUS002773,2026-07,23.2,351,96,2.8
CUS002774,2026-05,58.8,2081,542,28.2
CUS002774,2026-06,54.5,1928,503,26.1
CUS002774,2026-07,61.3,2169,566,29.4
CUS002775,2026-05,50.2,308,53,12.5
CUS002775,2026-06,53.4,327,56,13.3
CUS002775,2026-07,45.2,277,47,11.3
CUS002776,2026-05,202.1,1241,285,106.1
CUS002776,2026-06,135.2,830,191,71.0
CUS002776,2026-07,212.6,1305,300,111.6
CUS002777,2026-05,2.8,1201,284,0.3
CUS002777,2026-06,2.7,1139,269,0.3
CUS002777,2026-07,2.5,1094,259,0.3
CUS002778,2026-05,40.7,2184,353,1.5
CUS002778,2026-06,29.8,1603,259,1.1
CUS002778,2026-07,33.9,1824,295,1.2
CUS002779,2026-05,39.3,540,68,58.9
CUS002779,2026-06,53.5,736,93,80.3
CUS002779,2026-07,40.0,550,70,60.1
CUS002780,2026-05,50.1,258,38,19.8
CUS002780,2026-06,74.3,383,57,29.3
CUS002780,2026-07,51.8,267,40,20.4
CUS002781,2026-05,3.4,1278,156,2.3
CUS002781,2026-06,3.6,1340,164,2.4
CUS002781,2026-07,4.4,1660,203,3.0
CUS002782,2026-05,49.4,187,36,23.9
CUS002782,2026-06,44.8,170,32,21.7
CUS002782,2026-07,69.9,265,50,33.9
CUS002783,2026-05,10.3,139,41,2.5
CUS002783,2026-06,8.6,116,34,2.1
CUS002783,2026-07,13.0,175,52,3.1
CUS002784,2026-05,84.5,1629,315,55.1
CUS002784,2026-06,75.1,1449,280,49.0
CUS002784,2026-07,93.0,1794,347,60.7
CUS002785,2026-05,70.3,905,452,90.4
CUS002785,2026-06,73.4,946,472,94.4
CUS002785,2026-07,56.3,725,362,72.4
CUS002786,2026-05,70.1,231,37,10.7
CUS002786,2026-06,62.0,205,32,9.4
CUS002786,2026-07,82.7,273,43,12.6
CUS002787,2026-05,34.7,1451,90,6.7
CUS002787,2026-06,35.6,1490,93,6.9
CUS002787,2026-07,27.7,1159,72,5.4
CUS002788,2026-05,58.2,240,14,14.9
CUS002788,2026-06,94.8,391,22,24.4
CUS002788,2026-07,91.6,378,21,23.5
CUS002789,2026-05,109.4,242,81,8.5
CUS002789,2026-06,140.9,312,104,11.0
CUS002789,2026-07,120.6,267,89,9.4
CUS002790,2026-05,8.0,761,97,2.5
CUS002790,2026-06,8.8,835,106,2.8
CUS002790,2026-07,6.6,627,80,2.1
CUS002791,2026-05,90.1,182,113,10.4
CUS002791,2026-06,85.5,172,108,9.9
CUS002791,2026-07,79.5,160,100,9.2
CUS002792,2026-05,22.4,392,159,8.2
CUS002792,2026-06,22.8,400,162,8.4
CUS002792,2026-07,23.2,406,165,8.5
CUS002793,2026-05,19.3,123,93,2.5
CUS002793,2026-06,21.0,134,101,2.7
CUS002793,2026-07,24.2,155,117,3.1
CUS002794,2026-05,76.0,1309,422,20.6
CUS002794,2026-06,100.3,1727,557,27.1
CUS002794,2026-07,77.1,1327,428,20.8
CUS002795,2026-05,14.3,660,64,6.5
CUS002795,2026-06,15.3,711,69,7.0
CUS002795,2026-07,16.8,776,75,7.7
CUS002796,2026-05,115.5,214,64,23.1
CUS002796,2026-06,165.4,307,91,33.1
CUS002796,2026-07,119.4,221,66,23.9
CUS002797,2026-05,20.2,1403,158,3.2
CUS002797,2026-06,18.2,1265,142,2.9
CUS002797,2026-07,22.1,1537,173,3.5
CUS002798,2026-05,9.0,384,71,6.9
CUS002798,2026-06,8.9,378,70,6.8
CUS002798,2026-07,11.1,471,87,8.4
CUS002799,2026-05,58.5,1305,166,85.0
CUS002799,2026-06,52.6,1174,149,76.5
CUS002799,2026-07,56.7,1265,161,82.4
CUS002800,2026-05,115.0,1228,392,33.7
CUS002800,2026-06,149.5,1596,509,43.9
CUS002800,2026-07,163.7,1747,557,48.0
CUS002801,2026-05,121.8,1391,596,38.9
CUS002801,2026-06,113.8,1300,558,36.4
CUS002801,2026-07,90.9,1038,445,29.0
CUS002802,2026-05,138.7,170,20,9.5
CUS002802,2026-06,217.0,148,18,14.9
CUS002802,2026-07,101.9,125,15,7.0
CUS002803,2026-05,32.0,1671,93,3.4
CUS002803,2026-06,22.3,1164,65,2.4
CUS002803,2026-07,32.3,1685,94,3.4
CUS002804,2026-05,4.3,96,13,0.9
CUS002804,2026-06,6.0,135,19,1.3
CUS002804,2026-07,5.0,111,15,1.1
CUS002805,2026-05,62.2,956,116,95.4
CUS002805,2026-06,69.6,1070,129,106.8
CUS002805,2026-07,51.4,790,96,78.9
CUS002806,2026-05,107.0,1370,411,66.9
CUS002806,2026-06,109.2,1397,420,68.3
CUS002806,2026-07,254.1,1807,543,158.9
CUS002807,2026-05,0.6,65,34,0.1
CUS002807,2026-06,0.9,95,49,0.2
CUS002807,2026-07,0.7,72,37,0.2
CUS002808,2026-05,5.1,156,32,0.8
CUS002808,2026-06,4.3,132,27,0.7
CUS002808,2026-07,4.4,134,28,0.7
CUS002809,2026-05,25.6,276,135,0.0
CUS002809,2026-06,22.3,241,118,0.0
CUS002809,2026-07,21.0,226,111,0.0
CUS002810,2026-05,25.3,831,119,1.5
CUS002810,2026-06,37.0,1216,174,2.2
CUS002810,2026-07,32.6,1072,154,1.9
CUS002811,2026-05,344.2,767,145,128.2
CUS002811,2026-06,155.0,621,117,57.7
CUS002811,2026-07,158.6,636,120,59.1
CUS002812,2026-05,79.1,181,21,9.7
CUS002812,2026-06,118.8,272,31,14.5
CUS002812,2026-07,105.6,242,28,12.9
CUS002813,2026-05,42.7,129,18,8.9
CUS002813,2026-06,62.1,187,25,12.9
CUS002813,2026-07,61.1,184,25,12.7
CUS002814,2026-05,32.7,1261,101,8.4
CUS002814,2026-06,25.0,963,77,6.4
CUS002814,2026-07,27.3,1054,84,7.0
CUS002815,2026-05,48.5,109,56,27.7
CUS002815,2026-06,51.9,117,60,29.6
CUS002815,2026-07,49.4,111,57,28.2
CUS002816,2026-05,94.9,315,37,30.1
CUS002816,2026-06,88.8,295,34,28.2
CUS002816,2026-07,85.5,284,33,27.2
CUS002817,2026-05,26.9,661,273,4.1
CUS002817,2026-06,23.8,585,242,3.7
CUS002817,2026-07,26.9,662,274,4.1
CUS002818,2026-05,2.6,1077,107,3.1
CUS002818,2026-06,2.3,954,95,2.8
CUS002818,2026-07,1.9,794,79,2.3
CUS002819,2026-05,14.9,242,12,4.7
CUS002819,2026-06,17.8,289,14,5.6
CUS002819,2026-07,16.2,263,13,5.1
CUS002820,2026-05,6.8,156,71,4.9
CUS002820,2026-06,6.3,145,65,4.5
CUS002820,2026-07,9.0,205,93,6.4
CUS002821,2026-05,2.5,109,17,1.2
CUS002821,2026-06,3.3,141,22,1.5
CUS002821,2026-07,3.6,156,24,1.7
CUS002822,2026-05,29.0,398,75,5.0
CUS002822,2026-06,23.0,316,60,4.0
CUS002822,2026-07,31.0,425,80,5.3
CUS002823,2026-05,9.6,684,113,0.2
CUS002823,2026-06,9.0,641,106,0.2
CUS002823,2026-07,9.6,682,113,0.2
CUS002824,2026-05,30.9,745,213,7.2
CUS002824,2026-06,41.5,1000,286,9.7
CUS002824,2026-07,31.8,765,219,7.4
CUS002825,2026-05,49.9,100,98,9.6
CUS002825,2026-06,47.2,94,93,9.1
CUS002825,2026-07,49.0,98,97,9.4
CUS002826,2026-05,76.6,243,6,11.3
CUS002826,2026-06,64.5,205,5,9.5
CUS002826,2026-07,80.2,255,6,11.9
CUS002827,2026-05,10.9,204,19,3.2
CUS002827,2026-06,13.2,247,22,3.9
CUS002827,2026-07,11.5,216,20,3.4
CUS002828,2026-05,81.5,175,42,29.2
CUS002828,2026-06,71.9,154,37,25.8
CUS002828,2026-07,62.5,134,32,22.4
CUS002829,2026-05,116.4,89,60,9.2
CUS002829,2026-06,175.7,135,91,13.8
CUS002829,2026-07,139.8,107,72,11.0
CUS002830,2026-05,5.6,214,8,2.2
CUS002830,2026-06,4.8,185,7,1.9
CUS002830,2026-07,5.7,217,8,2.2
CUS002831,2026-05,33.6,264,137,9.8
CUS002831,2026-06,30.6,240,124,8.9
CUS002831,2026-07,25.0,196,102,7.3
CUS002832,2026-05,195.3,1682,51,37.9
CUS002832,2026-06,199.9,1722,52,38.8
CUS002832,2026-07,202.5,1745,53,39.3
CUS002833,2026-05,1.2,50,33,1.6
CUS002833,2026-06,0.9,36,23,1.2
CUS002833,2026-07,1.1,48,31,1.5
CUS002834,2026-05,99.9,297,71,16.5
CUS002834,2026-06,126.3,375,90,20.8
CUS002834,2026-07,126.0,374,89,20.8
CUS002835,2026-05,216.6,1049,521,40.7
CUS002835,2026-06,136.9,663,329,25.7
CUS002835,2026-07,189.5,918,456,35.6
CUS002836,2026-05,161.8,1871,85,100.7
CUS002836,2026-06,143.7,1662,76,89.5
CUS002836,2026-07,159.0,1839,84,99.0
CUS002837,2026-05,13.0,1814,54,3.6
CUS002837,2026-06,12.2,1706,51,3.4
CUS002837,2026-07,12.8,1792,54,3.5
CUS002838,2026-05,64.1,1133,237,73.2
CUS002838,2026-06,56.5,1000,209,64.6
CUS002838,2026-07,71.8,1270,266,82.0
CUS002839,2026-05,5.8,750,67,0.9
CUS002839,2026-06,5.6,726,64,0.8
CUS002839,2026-07,4.0,515,46,0.6
CUS002840,2026-05,200.0,725,449,32.6
CUS002840,2026-06,155.8,565,350,25.4
CUS002840,2026-07,143.4,520,322,23.3
CUS002841,2026-05,147.0,299,104,24.4
CUS002841,2026-06,100.2,204,71,16.7
CUS002841,2026-07,186.4,210,73,31.0
CUS002842,2026-05,147.4,1640,190,76.6
CUS002842,2026-06,170.4,1896,220,88.6
CUS002842,2026-07,128.8,1433,166,67.0
CUS002843,2026-05,16.8,309,63,7.5
CUS002843,2026-06,17.9,329,67,8.0
CUS002843,2026-07,18.9,347,70,8.4
CUS002844,2026-05,122.0,1304,53,67.5
CUS002844,2026-06,162.2,1734,71,89.7
CUS002844,2026-07,134.1,1433,58,74.2
CUS002845,2026-05,10.9,317,27,7.9
CUS002845,2026-06,8.7,253,21,6.3
CUS002845,2026-07,10.1,292,25,7.3
CUS002846,2026-05,0.9,169,31,1.1
CUS002846,2026-06,0.6,116,21,0.8
CUS002846,2026-07,0.7,130,24,0.9
CUS002847,2026-05,69.4,1033,359,26.0
CUS002847,2026-06,92.1,1371,476,34.5
CUS002847,2026-07,92.7,1379,479,34.8
CUS002848,2026-05,186.0,1883,84,99.7
CUS002848,2026-06,160.0,1620,72,85.7
CUS002848,2026-07,194.5,1969,87,104.2
CUS002849,2026-05,118.4,852,30,55.8
CUS002849,2026-06,172.2,1239,44,81.1
CUS002849,2026-07,118.7,854,30,55.9
CUS002850,2026-05,3.4,1013,205,0.2
CUS002850,2026-06,3.0,890,180,0.2
CUS002850,2026-07,2.9,853,173,0.2
CUS002851,2026-05,138.8,1450,117,72.7
CUS002851,2026-06,123.8,1294,105,64.8
CUS002851,2026-07,84.6,884,71,44.3
CUS002852,2026-05,18.4,106,81,2.7
CUS002852,2026-06,21.7,125,96,3.2
CUS002852,2026-07,19.3,111,85,2.8
CUS002853,2026-05,15.3,154,33,5.8
CUS002853,2026-06,16.7,168,36,6.3
CUS002853,2026-07,14.9,151,32,5.7
CUS002854,2026-05,3.5,161,14,0.5
CUS002854,2026-06,3.1,141,12,0.5
CUS002854,2026-07,3.7,167,14,0.5
CUS002855,2026-05,118.5,358,93,19.7
CUS002855,2026-06,114.1,344,89,19.0
CUS002855,2026-07,95.6,288,75,15.9
CUS002856,2026-05,63.4,163,87,17.8
CUS002856,2026-06,56.6,146,77,15.9
CUS002856,2026-07,89.4,230,122,25.0
CUS002857,2026-05,18.3,313,24,8.3
CUS002857,2026-06,22.9,217,17,10.3
CUS002857,2026-07,12.8,219,17,5.8
CUS002858,2026-05,6.0,85,22,1.1
CUS002858,2026-06,5.2,74,19,0.9
CUS002858,2026-07,6.8,98,25,1.2
CUS002859,2026-05,11.3,365,120,2.4
CUS002859,2026-06,11.7,380,125,2.5
CUS002859,2026-07,10.4,337,110,2.2
CUS002860,2026-05,106.3,96,47,7.0
CUS002860,2026-06,118.3,107,53,7.8
CUS002860,2026-07,111.2,100,49,7.3
CUS002861,2026-05,45.6,501,130,62.4
CUS002861,2026-06,53.7,591,153,73.6
CUS002861,2026-07,50.4,555,144,69.1
CUS002862,2026-05,149.0,1104,497,63.7
CUS002862,2026-06,154.3,1143,515,65.9
CUS002862,2026-07,131.1,971,437,56.0
CUS002863,2026-05,11.9,561,106,6.5
CUS002863,2026-06,10.0,472,89,5.5
CUS002863,2026-07,14.2,672,127,7.8
CUS002864,2026-05,6.0,1647,214,0.7
CUS002864,2026-06,6.3,1721,223,0.8
CUS002864,2026-07,5.6,1540,200,0.7
CUS002865,2026-05,141.4,121,27,12.2
CUS002865,2026-06,112.3,96,22,9.7
CUS002865,2026-07,104.4,89,20,9.0
CUS002866,2026-05,50.5,299,66,26.4
CUS002866,2026-06,41.3,244,54,21.6
CUS002866,2026-07,50.2,297,65,26.2
CUS002867,2026-05,5.4,1710,196,3.0
CUS002867,2026-06,5.2,1638,188,2.9
CUS002867,2026-07,6.1,1951,223,3.5
CUS002868,2026-05,52.4,248,29,29.3
CUS002868,2026-06,48.0,227,27,26.8
CUS002868,2026-07,52.9,250,30,29.6
CUS002869,2026-05,109.3,147,90,19.3
CUS002869,2026-06,76.7,103,63,13.5
CUS002869,2026-07,112.1,151,92,19.8
CUS002870,2026-05,5.9,1627,81,2.4
CUS002870,2026-06,5.1,1428,71,2.1
CUS002870,2026-07,5.6,1553,78,2.3
CUS002871,2026-05,24.1,774,33,3.8
CUS002871,2026-06,29.8,955,41,4.7
CUS002871,2026-07,28.3,909,39,4.4
CUS002872,2026-05,18.3,116,82,3.6
CUS002872,2026-06,19.4,123,86,3.9
CUS002872,2026-07,12.8,81,57,2.5
CUS002873,2026-05,16.4,1405,278,9.1
CUS002873,2026-06,21.0,1801,356,11.6
CUS002873,2026-07,15.8,1351,267,8.7
CUS002874,2026-05,2.1,1806,209,2.8
CUS002874,2026-06,1.6,1435,166,2.2
CUS002874,2026-07,1.6,1392,161,2.1
CUS002875,2026-05,9.5,1511,95,1.4
CUS002875,2026-06,8.8,1409,89,1.3
CUS002875,2026-07,8.7,1383,87,1.2
CUS002876,2026-05,5.0,49,37,0.9
CUS002876,2026-06,8.1,79,60,1.5
CUS002876,2026-07,7.3,71,54,1.3
CUS002877,2026-05,0.8,134,12,1.4
CUS002877,2026-06,0.7,123,11,1.3
CUS002877,2026-07,0.8,135,12,1.4
CUS002878,2026-05,20.1,445,164,6.5
CUS002878,2026-06,18.7,414,152,6.1
CUS002878,2026-07,18.9,420,154,6.2
CUS002879,2026-05,0.6,163,20,1.0
CUS002879,2026-06,0.5,149,19,0.9
CUS002879,2026-07,0.6,170,21,1.0
CUS002880,2026-05,4.6,1772,74,1.5
CUS002880,2026-06,3.7,1420,59,1.2
CUS002880,2026-07,3.6,1370,57,1.2
CUS002881,2026-05,42.1,2005,225,5.8
CUS002881,2026-06,46.3,2203,247,6.4
CUS002881,2026-07,49.2,2343,263,6.8
CUS002882,2026-05,2.0,731,216,2.1
CUS002882,2026-06,2.8,1005,297,2.8
CUS002882,2026-07,2.5,897,265,2.5
CUS002883,2026-05,3.3,73,29,1.1
CUS002883,2026-06,2.5,56,22,0.8
CUS002883,2026-07,3.1,69,28,1.0
CUS002884,2026-05,38.3,1588,48,6.8
CUS002884,2026-06,34.8,1443,44,6.2
CUS002884,2026-07,47.2,1958,59,8.4
CUS002885,2026-05,0.9,171,55,0.7
CUS002885,2026-06,1.0,198,63,0.8
CUS002885,2026-07,1.0,206,66,0.8
CUS002886,2026-05,3.2,552,240,0.6
CUS002886,2026-06,3.4,582,253,0.7
CUS002886,2026-07,3.5,587,255,0.7
CUS002887,2026-05,3.3,158,19,1.0
